RunAtUTC,BucketID,Query,Status,ReturnedItems,Message
2026-04-25T04:37:24.362066+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-04-25T04:37:27.696553+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-04-25T04:37:30.738370+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-04-25T04:37:33.231628+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-04-25T04:37:35.962809+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-04-25T04:37:38.980906+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-04-25T04:37:41.943001+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-04-25T04:37:45.131006+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-04-25T04:37:47.426883+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-04-25T04:37:50.433442+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-04-25T04:37:53.572750+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-04-25T04:37:56.012382+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-04-25T04:37:58.948770+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-04-25T04:38:02.770324+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-04-25T04:38:06.683814+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-04-25T04:38:09.480545+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-04-25T04:38:12.588833+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-04-26T05:11:21.342638+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-04-26T05:11:27.416658+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-04-26T05:11:32.680204+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-04-26T05:11:37.687759+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-04-26T05:11:41.934981+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-04-26T05:11:46.248121+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-04-26T05:11:50.412496+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-04-26T05:11:55.912179+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-04-26T05:11:59.263501+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-04-26T05:12:03.791483+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-04-26T05:12:06.804274+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-04-26T05:12:10.041167+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-04-26T05:12:13.385545+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-04-26T05:12:16.849910+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-04-26T05:12:20.212613+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-04-26T05:12:23.355654+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-04-26T05:12:26.367500+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-04-26T05:12:29.066024+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-04-26T05:12:32.311440+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-04-26T05:12:35.375391+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-04-26T05:12:38.381966+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-04-26T05:12:41.575182+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-04-26T05:12:44.110288+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-04-26T05:12:46.507658+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-04-26T05:12:48.759210+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-04-26T05:12:51.962295+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-04-26T05:12:54.841773+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-04-26T05:12:57.988004+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-04-26T05:13:00.212535+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-04-26T05:13:03.675814+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-04-26T05:13:07.452468+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-04-26T05:13:09.950824+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-04-26T05:13:13.515052+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-04-26T05:13:16.818018+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-04-26T05:13:19.898410+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-04-26T05:13:23.186575+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-04-26T05:13:25.826999+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-04-26T05:13:27.956782+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-04-26T05:13:30.329062+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-04-26T05:13:32.489922+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-04-26T05:13:34.588259+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-04-26T05:13:36.662622+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-04-26T05:13:38.762360+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-04-26T05:13:41.473144+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-04-26T05:13:44.586823+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-04-26T05:13:47.961815+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-04-26T05:13:50.618004+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-04-26T05:13:53.752803+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-04-26T05:13:56.040922+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-04-27T05:23:17.009525+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-04-27T05:23:19.773980+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-04-27T05:23:22.214766+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-04-27T05:23:25.397699+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-04-27T05:23:27.498841+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-04-27T05:23:29.809894+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-04-27T05:23:31.927276+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-04-27T05:23:34.078417+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-04-27T05:23:36.909639+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-04-27T05:23:39.347802+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-04-27T05:23:41.981907+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-04-27T05:23:43.940363+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-04-27T05:23:45.778238+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-04-27T05:23:47.604885+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-04-27T05:23:49.583264+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-04-27T05:23:51.425158+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-04-27T05:23:53.392709+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-04-27T05:23:55.847593+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-04-27T05:23:59.101537+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-04-27T05:24:03.324844+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-04-27T05:24:07.322975+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-04-27T05:24:10.238827+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-04-27T05:24:13.304986+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-04-27T05:24:15.392927+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-04-27T05:24:17.791056+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-04-27T05:24:20.159940+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-04-27T05:24:23.993812+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-04-27T05:24:28.116454+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-04-27T05:24:31.345136+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-04-27T05:24:34.251538+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-04-27T05:24:36.561568+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-04-27T05:24:39.433234+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-04-27T05:24:42.201102+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-04-27T05:24:46.320429+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-04-27T05:24:49.299465+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-04-27T05:24:51.693922+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-04-27T05:24:54.135646+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-04-27T05:24:56.378838+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-04-27T05:24:58.777182+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-04-27T05:25:01.496498+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-04-27T05:25:05.339739+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-04-27T05:25:08.058201+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-04-27T05:25:11.799772+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-04-27T05:25:16.284828+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-04-27T05:25:19.050641+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-04-27T05:25:22.628560+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-04-27T05:25:24.946189+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-04-27T05:25:27.707484+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-04-27T05:25:31.106587+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-04-28T05:30:43.581615+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-04-28T05:30:58.381946+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,391.0,
2026-04-28T05:31:22.467843+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-04-28T05:31:39.227553+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,384.0,
2026-04-28T05:31:53.649593+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,372.0,
2026-04-28T05:32:09.737881+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-04-28T05:32:26.136679+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,398.0,
2026-04-28T05:32:44.572080+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,367.0,
2026-04-28T05:33:04.813716+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,364.0,
2026-04-28T05:33:21.362457+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,315.0,
2026-04-28T05:33:37.611491+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,378.0,
2026-04-28T05:33:53.606674+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,377.0,
2026-04-28T05:34:11.624622+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-04-28T05:34:28.918342+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-04-28T05:34:46.323040+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-04-28T05:35:00.469753+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,386.0,
2026-04-28T05:35:23.124312+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,394.0,
2026-04-28T05:35:39.304134+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-04-28T05:35:54.013140+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,373.0,
2026-04-28T05:36:07.601107+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,377.0,
2026-04-28T05:36:20.951469+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-04-28T05:36:37.609284+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,387.0,
2026-04-28T05:36:54.061130+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-04-28T05:37:09.086923+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-04-28T05:37:14.032294+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",ERROR,,404 Client Error: Not Found for url: https://api.crossref.org/works?query=%22GaN%22+n-channel+MOSFET&filter=from-pub-date%3A2010-01-01&rows=200&cursor=%2A
2026-04-28T05:37:26.466103+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,386.0,
2026-04-28T05:37:39.620439+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,385.0,
2026-04-28T05:37:58.050773+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-04-28T05:38:12.034631+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-04-28T05:38:27.702768+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,379.0,
2026-04-28T05:38:44.680062+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,379.0,
2026-04-28T05:38:59.953564+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,383.0,
2026-04-28T05:39:12.022086+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,387.0,
2026-04-28T05:39:23.879484+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-04-28T05:39:39.614550+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,382.0,
2026-04-28T05:39:53.592870+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,387.0,
2026-04-28T05:40:05.918442+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-04-28T05:40:19.898139+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-04-28T05:40:33.505536+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,360.0,
2026-04-28T05:40:46.405836+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-04-28T05:41:01.938475+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-04-28T05:41:16.383047+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,392.0,
2026-04-28T05:41:29.777534+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-04-28T05:41:43.595842+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,388.0,
2026-04-28T05:41:57.573757+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,368.0,
2026-04-28T05:42:14.076192+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-04-28T05:42:31.081039+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,391.0,
2026-04-28T05:42:51.013431+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-04-28T05:43:09.719843+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,390.0,
2026-04-29T05:26:32.999300+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-04-29T05:26:41.882944+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-04-29T05:26:49.570610+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-04-29T05:26:57.513238+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-04-29T05:27:03.016793+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-04-29T05:27:09.016420+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-04-29T05:27:16.230018+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-04-29T05:27:21.590488+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-04-29T05:27:27.141165+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-04-29T05:27:35.041923+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-04-29T05:27:41.530100+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-04-29T05:27:47.954744+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-04-29T05:27:53.771175+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-04-29T05:28:01.194601+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-04-29T05:28:10.347546+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-04-29T05:28:19.492459+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-04-29T05:28:26.285947+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-04-29T05:28:33.517063+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-04-29T05:28:40.917755+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-04-29T05:28:47.715036+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-04-29T05:28:54.113528+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-04-29T05:29:00.064357+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-04-29T05:29:07.464234+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-04-29T05:29:13.518606+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-04-29T05:29:19.200997+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-04-29T05:29:25.785788+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-04-29T05:29:31.632674+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-04-29T05:29:37.282790+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-04-29T05:29:44.824247+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-04-29T05:29:51.374473+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-04-29T05:29:56.933565+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-04-29T05:30:02.713660+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-04-29T05:30:09.790551+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-04-29T05:30:15.872717+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-04-29T05:30:23.042469+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-04-29T05:30:31.194000+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-04-29T05:30:38.198045+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-04-29T05:30:45.138041+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-04-29T05:30:51.108103+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-04-29T05:30:56.964029+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-04-29T05:31:04.814433+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-04-29T05:31:12.799115+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-04-29T05:31:19.669816+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-04-29T05:31:25.244675+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-04-29T05:31:31.664229+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-04-29T05:31:37.083205+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-04-29T05:31:44.785316+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-04-29T05:31:51.500846+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-04-29T05:31:57.909769+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-04-30T05:30:08.625591+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-04-30T05:30:12.129467+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-04-30T05:30:16.948935+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-04-30T05:30:20.993244+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-04-30T05:30:25.408317+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-04-30T05:30:32.369741+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-04-30T05:30:38.288022+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-04-30T05:30:49.245587+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-04-30T05:30:57.939981+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-04-30T05:31:07.823560+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-04-30T05:31:13.787772+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-04-30T05:31:18.429322+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-04-30T05:31:23.434104+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-04-30T05:31:29.591328+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-04-30T05:31:34.242924+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-04-30T05:31:42.442857+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-04-30T05:31:46.293305+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-04-30T05:31:51.439443+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-04-30T05:31:56.985528+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-04-30T05:32:01.132913+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
